Number Order Height Timestamp Address Amount(Meer) TimeWeight TotalLockAmount(Meer) profit(Meer)
1 2624 2620 1632983758 MmKsJGj5vHSFLmmPeMatTiKXMSTagHx3cdE 1 5 1.00000000 0.12070663
2 45920 45907 1634288799 Mmg746Tp5gyHZvpi4kdETv8A6Z7NtbEPn2z 1 5 2.00000000 0.12070663
3 56653 56640 1634612935 Mmg746Tp5gyHZvpi4kdETv8A6Z7NtbEPn2z 5 5 7.00000000 0.60353315
4 57207 57194 1634629349 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 100 5 107.00000000 12.07066319
5 57227 57214 1634629988 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 278 5 385.00000000 33.55644367
6 57397 57384 1634635595 MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A 10000 5 10385.00000000 1207.06631914
7 57610 57597 1634641346 MmXpj7YDWeDJMCc3dPNKA2mtyDbRNuTtxaq 50 5 10435.00000000 6.03533159
8 57616 57603 1634641495 MmXpj7YDWeDJMCc3dPNKA2mtyDbRNuTtxaq 50 5 10485.00000000 6.03533159
9 57695 57682 1634644320 MmLu9DUDSaLT34vA8GCBimPmFHiCn77Ti7k 499 5 10984.00000000 60.23260932
10 57775 57762 1634646736 Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE 1000 5 11984.00000000 120.70663191
11 57813 57800 1634647658 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ 50 5 12034.00000000 6.03533159
12 57858 57845 1634648935 Mmb5rv26dnunUGMTQSMamnUmsyi38QsE8PS 300 5 12334.00000000 36.21198957
13 57955 57942 1634651868 MmVuQDxT8jpqbLQfJR4fgqgDnfDpgoBMUMB 999 5 13333.00000000 120.58592528
14 57986 57973 1634652998 MmVuQDxT8jpqbLQfJR4fgqgDnfDpgoBMUMB 0.99971 5 13333.99971000 0.12067162
15 59586 59573 1634700915 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 19 5 13352.99971000 2.29342600
16 59825 59812 1634708691 MmcXsT3NSAyQmmacrBuYtUeMH3pqiYABCpC 200 5 13552.99971000 24.14132638
17 59843 59830 1634709300 MmYUU3KcFHXXe6Z415WLYH31rko6b1eh4wS 8999 5 22551.99971000 1086.23898059
18 60329 60316 1634723449 MmTcWSYjy6UeZHjR5mvWSLHfoTPvKxDdcQ5 500 5 23051.99971000 60.35331595
19 60344 60331 1634723943 MmTcWSYjy6UeZHjR5mvWSLHfoTPvKxDdcQ5 10 5 23061.99971000 1.20706631
20 60668 60655 1634733897 Mme6P5vfTQ2KwuDEwhEHbuBmyCRtCJt9jFi 1000 5 24061.99971000 120.70663191
21 60703 60690 1634735169 MmhRMTYt2jvwJW9qKSoTe97xcoFL8tAX8m5 1999.99 5 26061.98971000 241.41205676
22 60774 60761 1634737354 MmMZ36vSLT3aRLMpMDdEYkMhaeoPwg6Famk 100 5 26161.98971000 12.07066319
23 60796 60783 1634738076 MmMZ36vSLT3aRLMpMDdEYkMhaeoPwg6Famk 200 5 26361.98971000 24.14132638
24 60827 60814 1634739051 MmdjjVhp5NNfoHmXc9muaywr5FiaswdGfMt 3500 5 29861.98971000 422.47321169
25 61049 61036 1634744901 MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A 3000 5 32861.98971000 362.11989574
26 61224 61211 1634751297 MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A 500 5 33361.98971000 60.35331595
27 62486 62473 1634788494 Mma6CNrdzFkXbhxGhS1Drra4iee2Zvcb9HS 900 5 34261.98971000 108.63596872
28 62713 62700 1634795958 MmTzk11ShsQi3kYGNbjN3mxkiixKX74MfnW 499.99 5 34761.97971000 60.35210889
29 62737 62724 1634796509 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 80 5 34841.97971000 9.65653055
30 62774 62761 1634798054 MmUesAcpTHzDwjkCsMtLRBrPMaEddC32u9o 614 5 35455.97971000 74.11387199
31 62778 62765 1634798115 MmUuqa23qDSPPUunvd79ZGpGPXhnoLWxoca 999 5 36454.97971000 120.58592528
32 62780 62767 1634798172 MmZPAQGodVvvnc6JqXduEoF7Cb9S98tQjgp 614 5 37068.97971000 74.11387199
33 62872 62859 1634800461 MmaubsfZQ7LjSmbub116ULZMjZKfX6hP61F 4000 5 41068.97971000 482.82652765
34 62875 62862 1634800531 MmR3yfPYwtaWHmAxjSRWP5ymxH4HFtws39K 999 5 42067.97971000 120.58592528
35 63004 62991 1634804133 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 30 5 42097.97971000 3.62119895
36 63409 63396 1634816283 MmX34ruLpsfWU3nnEBGrE4RCj7yMrPZ2jMi 999 5 43096.97971000 120.58592528
37 63429 63416 1634816913 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ 50 5 43146.97971000 6.03533159
38 63959 63946 1634832944 MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A 1000 5 44146.97971000 120.70663191
39 65019 65006 1634865613 MmVYoG5hQ5ANTvSb5y7LpzrXQf2d1e61qQr 50 5 44196.97971000 6.03533159
40 65661 65648 1634884659 MmdjjVhp5NNfoHmXc9muaywr5FiaswdGfMt 400 5 44596.97971000 48.28265276
41 65859 65846 1634890147 Mmg746Tp5gyHZvpi4kdETv8A6Z7NtbEPn2z 1 5 44597.97971000 0.12070663
42 65919 65906 1634891863 MmgQBFaZbmUxP5KjFYewb6NdWhgdj3nbtn2 1100 5 45697.97971000 132.77729510
43 66144 66131 1634899529 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 1 5 45698.97971000 0.12070663
44 66307 66294 1634904345 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ 50 5 45748.97971000 6.03533159
45 66364 66351 1634905546 MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 1000 5 46748.97971000 120.70663191
46 66376 66363 1634905808 MmUesAcpTHzDwjkCsMtLRBrPMaEddC32u9o 386 5 47134.97971000 46.59275991
47 68269 68256 1634962932 MmT1X5ekNjv683YckV8eLwTohr2KmoFHnw9 79.8 5 47214.77971000 9.63238922
48 68306 68293 1634964094 MmcXsT3NSAyQmmacrBuYtUeMH3pqiYABCpC 500 5 47714.77971000 60.35331595
49 71618 71605 1635063687 MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY 40 5 47754.77971000 4.82826527
50 72389 72376 1635086323 MmSVtzp25G3PRsc2VYvJ1baogPHV2aKSG72 100 5 47854.77971000 12.07066319
51 72402 72389 1635086754 MmQeu2Qij8j37gu3qN21hxgG1k1p4XNFBEe 300 5 48154.77971000 36.21198957
52 72778 72765 1635098676 MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A 2000 5 50154.77971000 241.41326382
53 74695 74682 1635155850 MmaSnnD6Gqtfk6Y1Wphz5UCm9sZMv2JA3tw 997.9 5 51152.67971000 120.45314798
54 74705 74692 1635156024 MmiiH3JnJNmCF4BrazeQdFoR17c9EwodBQY 349 5 51501.67971000 42.12661453
55 74838 74825 1635160534 MmbScLjRvv2sxsj8YNkHHRkQfZ6kofKt5Xx 215 5 51716.67971000 25.95192586
56 75190 75177 1635171338 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 5.6 5 51722.27971000 0.67595713
57 76190 76177 1635201927 MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 1000 5 52722.27971000 120.70663191
58 76807 76794 1635219999 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ 50 5 52772.27971000 6.03533159
59 76888 76875 1635222654 Mmg746Tp5gyHZvpi4kdETv8A6Z7NtbEPn2z 100 5 52872.27971000 12.07066319
60 76918 76905 1635223497 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 30 5 52902.27971000 3.62119895
61 76929 76916 1635223711 MmPSfMfM497JC2h5Gyf63d4dfdnC4x5LkAw 50 5 52952.27971000 6.03533159
62 76951 76938 1635224500 MmSXTLNDuyNULDhhzb3JoxgJMjDtGSfGjER 990 5 53942.27971000 119.49956559
63 76955 76942 1635224588 Mmhjd2RwQzbmXzKjvDXNU6Hs4GWWCGhKBYD 500 5 54442.27971000 60.35331595
64 77035 77022 1635226345 MmSVtzp25G3PRsc2VYvJ1baogPHV2aKSG72 100 5 54542.27971000 12.07066319
65 77258 77245 1635233170 MmbJFjKtJWEL4MiGs5qAokSuvqbzt3LxbZF 1000 5 55542.27971000 120.70663191
66 77700 77687 1635246813 MmdiMnhsqFrzTCHz5gBtW1a31HcH5pmjKrm 2000 5 57542.27971000 241.41326382
67 79112 79099 1635289129 MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg 53 5 57595.27971000 6.39745149
68 79545 79532 1635301989 MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm 100 5 57695.27971000 12.07066319
69 80177 80164 1635320446 MmTRRA5a137nWC2khc7sxhiVtct5CkFNw3C 998 5 58693.27971000 120.46521865
70 80184 80171 1635320750 MmhBhtMpDLTGGtHVUrbLSTF8Mb5eJSeW43K 3999 5 62692.27971000 482.70582102
71 80190 80177 1635321145 MmT1X5ekNjv683YckV8eLwTohr2KmoFHnw9 600 5 63292.27971000 72.42397914
72 80483 80470 1635330222 MmSaC2ZDSmiyCgtwZz7SMWbeVDHAwoTcBuU 1000 5 64292.27971000 120.70663191
73 80686 80673 1635336425 MmSaC2ZDSmiyCgtwZz7SMWbeVDHAwoTcBuU 1000 5 65292.27971000 120.70663191
74 80991 80978 1635345551 MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY 10 5 65302.27971000 1.20706631
75 82384 82371 1635387833 MmUuqa23qDSPPUunvd79ZGpGPXhnoLWxoca 1000 5 66302.27971000 120.70663191
76 82576 82563 1635393791 MmNdAwL39BsnL1HJHGoNYHGWFQAgVNVwJNU 9987 5 76289.27971000 1205.49713292
77 82593 82580 1635394208 MmNviYQthctB9tmME78AW2nprJCCpqTptw7 652.2 5 76941.47971000 78.72486533
78 82695 82682 1635397273 MmbEd9eFQjwRrKprKadaUnMMkg3SYA3eAmV 20 5 76961.47971000 2.41413263
79 83739 83726 1635428475 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 2500 5 79461.47971000 301.76657978
80 83774 83761 1635429679 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ 25 5 79486.47971000 3.01766579
81 83776 83763 1635429753 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 20 5 79506.47971000 2.41413263
82 84069 84056 1635437957 MmSv1BDDfPsixGCntDqKPcMBYZ3qdCoTQzy 999.99 5 80506.46971000 120.70542484
83 84080 84067 1635438423 MmQqwwALVWhzUf8cE1jo82Uhc314Kw3Pdvv 999.99 5 81506.45971000 120.70542484
84 85048 85035 1635467960 MmLXRs8JydQ839KGsJrQuBQCa9eqKVxKbbW 500.0002425 5 82006.45995250 60.35334522
85 85543 85530 1635483362 Mmf6sxKjvFZnwmjvEFw8D5T1Je1PD5L781y 495 5 82501.45995250 59.74978279
86 85698 85685 1635487299 MmiLiuSNEfU1zZjhc3Xnhp9uZwdEMXg5KQK 499 5 83000.45995250 60.23260932
87 85792 85779 1635490726 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ 40 5 83040.45995250 4.82826527
88 85885 85872 1635493315 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 7 5 83047.45995250 0.84494642
89 85918 85905 1635494452 MmenZK4YVvXK1qaTZ7JQY7WgQ8CnWLWYSQs 1000 5 84047.45995250 120.70663191
90 85944 85931 1635495443 MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm 400 5 84447.45995250 48.28265276
91 86133 86120 1635500577 Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE 1000 5 85447.45995250 120.70663191
92 86273 86260 1635504810 MmPR1ctxF2sVNKQwEcg4xv1A221WN8c8q18 300 5 85747.45995250 36.21198957
93 86338 86325 1635506966 MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ 2000 5 87747.45995250 241.41326382
94 86497 86484 1635511668 MmgGhzPY9zrdt1DNsf1dEWFyv6veSrVK5D7 943.235 5 88690.69495250 113.85471995
95 86497 86484 1635511748 MmiiH3JnJNmCF4BrazeQdFoR17c9EwodBQY 1000 5 89690.69495250 120.70663191
96 86513 86500 1635512161 MmeFSkDfiY76fqEKmdMjNumPCmxU7q7xQRX 500 5 90190.69495250 60.35331595
97 86564 86551 1635513830 MmfjeaNYhXw41HSCWM4MukFKhfYYhsUe86S 800 5 90990.69495250 96.56530553
98 87888 87875 1635557280 MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg 500 5 91490.69495250 60.35331595
99 87926 87913 1635560652 MmenZK4YVvXK1qaTZ7JQY7WgQ8CnWLWYSQs 999 5 92489.69495250 120.58592528
100 87961 87948 1635562453 MmYZmCD5WojVusAfFsnBs4SLVQjuJKikoNW 309 5 92798.69495250 37.29834926
101 88232 88219 1635568645 MmVHRG61sCUVbrwXCiTDLP7Npp3LSvBBPjU 299 5 93097.69495250 36.09128294
102 88330 88317 1635571117 MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ 500 5 93597.69495250 60.35331595
103 88349 88336 1635571805 MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81 123 5 93720.69495250 14.84691572
104 88355 88342 1635572103 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 50 5 93770.69495250 6.03533159
105 88635 88622 1635580838 MmefBoxbSgopsKZgzCfPp7JdbfNki3Kx9Q3 300 5 94070.69495250 36.21198957
106 88993 88980 1635591271 MmTA7j1Jvm9eKpLYXocwKvQsJ9BBp2X8a4j 2000 5 96070.69495250 241.41326382
107 89165 89152 1635593412 MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp 200 5 96270.69495250 24.14132638
108 89166 89153 1635593440 MmXhimpYtVC62sPEHGEipmRct4WUPJab4rK 200 5 96470.69495250 24.14132638
109 89367 89354 1635600653 MmYZ2kMr3teFLN8JKFrsSPuZN8yyB7brwSB 1000 5 97470.69495250 120.70663191
110 89634 89621 1635608619 MmchK5bsiUcKMjkuiS48fNjEMSFuu4qYhk8 1000 5 98470.69495250 120.70663191
111 90482 90469 1635633859 MmbEd9eFQjwRrKprKadaUnMMkg3SYA3eAmV 40 5 98510.69495250 4.82826527
112 90727 90714 1635641791 Mmef8RgJvePP9JxGcfjfTQJNwXnfDabkgkF 200 5 98710.69495250 24.14132638
113 90785 90772 1635643728 Mmg72YV8bZZDTSs34rC6MCmfarqXTKLkJXx 2 5 98712.69495250 0.24141326
114 90983 90970 1635653393 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 5 5 98717.69495250 0.60353315
115 90992 90979 1635653694 MmVYoG5hQ5ANTvSb5y7LpzrXQf2d1e61qQr 500 5 99217.69495250 60.35331595
116 91148 91135 1635657213 MmRoZpTtobGMyGSYd6mckwrou4s9YLbCdDG 51.99 5 99269.68495250 6.27553779
117 91545 91532 1635668896 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 30 5 99299.68495250 3.62119895
118 91628 91615 1635671050 MmRQhCtZEgr1dksnbzHrEP2GVHrqhyb92wG 68 5 99367.68495250 8.20805097
119 91654 91641 1635671961 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ 25 5 99392.68495250 3.01766579
120 92035 92022 1635683212 MmZRuWLvoQE8vm9RzEL7UaMKzjeMw3SmWtN 100 5 99492.68495250 12.07066319
121 92486 92473 1635701203 MmdR4wFRXWCRbfAkTaNjk1vYSVLHwmSdhX5 5.99 5 99498.67495250 0.72303272
122 93385 93372 1635726218 MmNCfHzG31GbZDS7abUEkbSt137ofFiVJqm 24 5 99522.67495250 2.89695916
123 93444 93431 1635728039 MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp 150 5 99672.67495250 18.10599478
124 93721 93708 1635736532 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 100 5 99772.67495250 12.07066319
125 93749 93736 1635737452 MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY 10 5 99782.67495250 1.20706631
126 93822 93809 1635739848 Mmf6Ez1qWZtnfLjcDKFdom8URzcchgMBcnZ 300 5 100082.67495250 36.21198957
127 93921 93908 1635741995 MmYYBxhPnd6UNrKy7hjHVHjFMLxMPhofKad 1001 5 101083.67495250 120.82733854
128 93996 93983 1635744065 MmXmN6nX5o1FTZ4XXasJ82muY6mipjFrS8c 110 5 101193.67495250 13.27772951
129 94043 94030 1635745715 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 4000 5 105193.67495250 482.82652765
130 94247 94234 1635751758 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 142 5 105335.67495250 17.14034173
131 94311 94298 1635753743 MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A 3000 5 108335.67495250 362.11989574
132 94311 94298 1635753744 MmUkWYis5XQhkKWhZ4uQPF9B8z5aY3vEAyw 500 5 108835.67495250 60.35331595
133 94597 94584 1635761928 MmTcWSYjy6UeZHjR5mvWSLHfoTPvKxDdcQ5 250 5 109085.67495250 30.17665797
134 94694 94681 1635764799 MmRkXg5qgLu2CcjKVLSvEHWY29FmY3iAkAM 199.9 5 109285.57495250 24.12925571
135 94734 94721 1635766068 MmLiUeVuXFi8QB42W5ivcWmGDvEBKtCzikM 64 5 109349.57495250 7.72522444
136 94982 94969 1635773282 MmgQWnwy8GoyCPeAXCKxf85kqa6Ma4fEvEr 1000 5 110349.57495250 120.70663191
137 95010 94997 1635774132 MmQ3RFahCMqY56WuUWRcMtePj9tE4VAPnGC 1000 5 111349.57495250 120.70663191
138 95013 95000 1635774209 MmQKGoz3GPgCEjVJaAiTMa5HEBoRtqEo2Yz 1000 5 112349.57495250 120.70663191
139 95078 95065 1635775980 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 30 5 112379.57495250 3.62119895
140 95084 95071 1635776106 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 30 5 112409.57495250 3.62119895
141 95201 95188 1635780128 MmLUPq8HMfz8dk9P28dG86SoVXYjLJ8weGu 100 5 112509.57495250 12.07066319
142 96650 96637 1635823715 Mmh5rrz6yT73tggL2oZnNusWwvLhDowg5XL 100 5 112609.57495250 12.07066319
143 96903 96890 1635830414 MmiLiuSNEfU1zZjhc3Xnhp9uZwdEMXg5KQK 251 5 112860.57495250 30.29736461
144 96916 96903 1635830760 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 100 5 112960.57495250 12.07066319
145 96925 96912 1635831130 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 30 5 112990.57495250 3.62119895
146 96983 96970 1635833705 MmazENqv1mU9sy3C3VgKNUiVKAi2ewyZWiE 499.99 5 113490.56495250 60.35210889
